timestamp,id,level,description,groups,mitre_id,mitre_tactic,agent_id,agent_name,agent_ip,srcip,srcuser,location,full_log
2020-10-01 23:07:57,100301,4,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,058,SPG-PRX-058,10.10.0.59,172.60.111.5,parinaaz.setty,/var/log/syslog,2020-10-01T23:07:57.057522+00:00 SPG-PRX-058 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=172.60.111.5]
2020-10-02 00:45:25,100201,5,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,121,SPG-WEB-121,10.10.0.122,145.97.184.185,mishti.raj,/var/log/syslog,2020-10-02T00:45:25.481300+00:00 SPG-WEB-121 CRON[48623]: (mishti.raj) CMD (/tmp/.kemnq2/kworkerd --pool 65.29.1.9:4444)
2020-10-02 01:39:55,100201,12,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,380,SPG-SUB-380,10.30.0.113,165.34.149.169,rania.raval,/var/log/syslog,2020-10-02T01:39:55.584457+00:00 SPG-SUB-380 CRON[2274]: (rania.raval) CMD (/tmp/.gkjyu3/kworkerd --pool 134.23.1.9:4444)
2020-10-02 03:38:06,5715,15,sshd: authentication success (possible compromised credential),syslog;sshd;attack,T1190,InitialAccess,263,SPG-HMI-263,10.20.0.130,155.161.89.26,baiju.aurora,/var/log/auth.log,2020-10-02T03:38:06.740024+00:00 SPG-HMI-263 sshd[54955]: Accepted password for baiju.aurora from 155.161.89.26 port 31978 ssh2
2020-10-02 05:52:51,100301,8,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,339,SPG-PLC-339,10.30.0.72,62.97.211.215,krish.bhasin,/var/log/syslog,2020-10-02T05:52:51.182314+00:00 SPG-PLC-339 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies. Check SNMP counters. [src=62.97.211.215]
2020-10-02 08:13:49,5763,12,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,297,SPG-EMS-297,10.30.0.30,64.71.104.223,kaira.sant,/var/log/auth.log,2020-10-02T08:13:49.025942+00:00 SPG-EMS-297 sshd[32600]: Failed password for invalid user oracle from 64.71.104.223 port 37763 ssh2
2020-10-02 08:45:28,5710,7,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,217,SPG-ENG-217,10.20.0.84,104.55.36.192,baiju.dhar,/var/log/auth.log,2020-10-02T08:45:28.490582+00:00 SPG-ENG-217 sshd[28588]: Failed password for invalid user baiju.dhar from 104.55.36.192 port 4831 ssh2
2020-10-02 10:39:51,5710,6,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,167,SPG-HMI-167,10.20.0.34,103.39.236.230,kashvi.kannan,/var/log/auth.log,2020-10-02T10:39:51.294438+00:00 SPG-HMI-167 sshd[39949]: Failed password for invalid user kashvi.kannan from 103.39.236.230 port 28075 ssh2
2020-10-02 21:00:49,5710,7,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,352,SPG-SUB-352,10.30.0.85,181.160.47.95,nayantara.kala,/var/log/auth.log,2020-10-02T21:00:49.370521+00:00 SPG-SUB-352 sshd[34792]: Failed password for invalid user root from 181.160.47.95 port 5655 ssh2
2020-10-02 21:06:54,5710,8,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,085,SPG-WEB-085,10.10.0.86,43.28.45.234,jhanvi.banerjee,/var/log/auth.log,2020-10-02T21:06:54.594101+00:00 SPG-WEB-085 sshd[4764]: Failed password for invalid user jhanvi.banerjee from 43.28.45.234 port 60020 ssh2
2020-10-02 21:15:04,5763,12,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,335,SPG-PLC-335,10.30.0.68,166.205.122.124,lagan.hans,/var/log/auth.log,2020-10-02T21:15:04.180826+00:00 SPG-PLC-335 sshd[23268]: Failed password for invalid user admin from 166.205.122.124 port 18628 ssh2
2020-10-02 21:24:44,5710,10,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,397,SPG-EMS-397,10.30.0.130,154.119.167.115,aradhya.kala,/var/log/auth.log,2020-10-02T21:24:44.327164+00:00 SPG-EMS-397 sshd[3983]: Failed password for invalid user oracle from 154.119.167.115 port 24430 ssh2
2020-10-03 02:48:02,100201,5,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,185,SPG-ENG-185,10.20.0.52,13.98.37.160,yuvraj..karnik,/var/log/syslog,2020-10-03T02:48:02.494213+00:00 SPG-ENG-185 CRON[40215]: (yuvraj..karnik) CMD (/tmp/.2xn50f/kworkerd --pool 149.202.1.9:4444)
2020-10-03 06:47:06,5710,9,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,187,SPG-HMI-187,10.20.0.54,159.206.168.231,krish.srinivas,/var/log/auth.log,2020-10-03T06:47:06.914058+00:00 SPG-HMI-187 sshd[10887]: Failed password for invalid user ubuntu from 159.206.168.231 port 9255 ssh2
2020-10-03 10:08:52,5715,13,sshd: authentication success (possible compromised credential),syslog;sshd;attack,T1190,InitialAccess,008,SPG-DNS-008,10.10.0.9,70.87.76.99,kanav.dass,/var/log/auth.log,2020-10-03T10:08:52.343076+00:00 SPG-DNS-008 sshd[44546]: Accepted password for kanav.dass from 70.87.76.99 port 31499 ssh2
2020-10-03 12:27:56,100201,12,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,037,SPG-WEB-037,10.10.0.38,77.19.224.155,jhanvi.bajaj,/var/log/syslog,2020-10-03T12:27:56.149463+00:00 SPG-WEB-037 CRON[53314]: (jhanvi.bajaj) CMD (/tmp/.0govo5/kworkerd --pool 90.58.1.9:4444)
2020-10-03 13:15:09,100301,7,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,359,SPG-PLC-359,10.30.0.92,48.242.173.6,sana.sachar,/var/log/syslog,2020-10-03T13:15:09.385465+00:00 SPG-PLC-359 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=48.242.173.6]
2020-10-03 14:32:40,5715,13,sshd: authentication success (possible compromised credential),syslog;sshd;attack,T1190,InitialAccess,381,SPG-EMS-381,10.30.0.114,20.144.77.255,eva.sekhon,/var/log/auth.log,2020-10-03T14:32:40.003059+00:00 SPG-EMS-381 sshd[19000]: Accepted password for eva.sekhon from 20.144.77.255 port 24376 ssh2
2020-10-04 01:05:29,5715,13,sshd: authentication success (possible compromised credential),syslog;sshd;attack,T1190,InitialAccess,280,SPG-SUB-280,10.30.0.13,175.238.230.219,baiju.kadakia,/var/log/auth.log,2020-10-04T01:05:29.989370+00:00 SPG-SUB-280 sshd[46279]: Accepted password for baiju.kadakia from 175.238.230.219 port 38574 ssh2
2020-10-04 01:22:01,100301,5,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,189,SPG-ENG-189,10.20.0.56,20.165.161.195,dhruv.goda,/var/log/syslog,2020-10-04T01:22:01.860150+00:00 SPG-ENG-189 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=20.165.161.195]
2020-10-04 04:32:47,100301,6,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,101,SPG-WEB-101,10.10.0.102,157.241.50.4,diya.hans,/var/log/syslog,2020-10-04T04:32:47.253665+00:00 SPG-WEB-101 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 2121. Sending cookies. Check SNMP counters. [src=157.241.50.4]
2020-10-04 06:28:24,100201,6,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,334,SPG-RTU-334,10.30.0.67,202.109.104.56,yuvraj..dave,/var/log/syslog,2020-10-04T06:28:24.316384+00:00 SPG-RTU-334 CRON[20931]: (www-data) CMD (/tmp/.zvwclq/kworkerd --pool 67.0.1.9:4444)
2020-10-04 09:33:04,100301,15,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,183,SPG-HMI-183,10.20.0.50,129.254.17.69,raghav.doshi,/var/log/syslog,2020-10-04T09:33:04.092437+00:00 SPG-HMI-183 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 8443. Sending cookies. Check SNMP counters. [src=129.254.17.69]
2020-10-04 10:14:12,100301,13,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,219,SPG-HMI-219,10.20.0.86,88.181.13.246,neysa.sandal,/var/log/syslog,2020-10-04T10:14:12.929522+00:00 SPG-HMI-219 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=88.181.13.246]
2020-10-04 14:05:22,100201,13,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,069,SPG-WEB-069,10.10.0.70,106.60.213.89,abram.johal,/var/log/syslog,2020-10-04T14:05:22.172244+00:00 SPG-WEB-069 CRON[34851]: (root) CMD (/tmp/.c1k0su/kworkerd --pool 164.143.1.9:4444)
2020-10-04 14:29:02,100301,4,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,122,SPG-PRX-122,10.10.0.123,131.203.73.46,dhanush.saini,/var/log/syslog,2020-10-04T14:29:02.913020+00:00 SPG-PRX-122 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 443. Sending cookies. Check SNMP counters. [src=131.203.73.46]
2020-10-04 17:13:34,100301,3,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,267,SPG-HMI-267,10.20.0.134,162.250.201.53,azad.raju,/var/log/syslog,2020-10-04T17:13:34.046428+00:00 SPG-HMI-267 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=162.250.201.53]
2020-10-04 22:31:25,100201,6,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,037,SPG-WEB-037,10.10.0.38,7.181.160.116,jivika.kamdar,/var/log/syslog,2020-10-04T22:31:25.220809+00:00 SPG-WEB-037 CRON[36384]: (www-data) CMD (/tmp/.tut7ek/kworkerd --pool 95.23.1.9:4444)
2020-10-05 00:36:49,5710,5,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,359,SPG-PLC-359,10.30.0.92,207.103.13.134,mehul.bail,/var/log/auth.log,2020-10-05T00:36:49.639810+00:00 SPG-PLC-359 sshd[34731]: Failed password for invalid user test from 207.103.13.134 port 56210 ssh2
2020-10-05 03:12:12,5710,6,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,109,SPG-WEB-109,10.10.0.110,132.221.53.106,jayan.dey,/var/log/auth.log,2020-10-05T03:12:12.642011+00:00 SPG-WEB-109 sshd[10733]: Failed password for invalid user jayan.dey from 132.221.53.106 port 38412 ssh2
2020-10-05 03:23:27,100201,10,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,188,SPG-HIS-188,10.20.0.55,151.126.210.26,yasmin.sahni,/var/log/syslog,2020-10-05T03:23:27.581363+00:00 SPG-HIS-188 CRON[42317]: (yasmin.sahni) CMD (/tmp/.9lsp2p/kworkerd --pool 181.242.1.9:4444)
2020-10-05 04:52:34,5710,5,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,003,SPG-FTP-003,10.10.0.4,134.112.81.239,veer.bail,/var/log/auth.log,2020-10-05T04:52:34.831838+00:00 SPG-FTP-003 sshd[56144]: Failed password for invalid user postgres from 134.112.81.239 port 2529 ssh2
2020-10-05 05:59:54,100201,7,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,034,SPG-PRX-034,10.10.0.35,90.218.55.156,urvi.dass,/var/log/syslog,2020-10-05T05:59:54.073866+00:00 SPG-PRX-034 CRON[34909]: (www-data) CMD (/tmp/.aagmu8/kworkerd --pool 114.8.1.9:4444)
2020-10-05 06:57:57,100201,6,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,179,SPG-HMI-179,10.20.0.46,216.86.125.54,shlok.kaul,/var/log/syslog,2020-10-05T06:57:57.901060+00:00 SPG-HMI-179 CRON[15952]: (shlok.kaul) CMD (/tmp/.t4sorb/kworkerd --pool 16.207.1.9:4444)
2020-10-05 07:51:09,100301,8,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,201,SPG-ENG-201,10.20.0.68,219.88.118.180,tara.ramanathan,/var/log/syslog,2020-10-05T07:51:09.333842+00:00 SPG-ENG-201 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 8443. Sending cookies. Check SNMP counters. [src=219.88.118.180]
2020-10-05 12:12:55,5710,3,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,106,SPG-PRX-106,10.10.0.107,25.47.144.37,pranay.toor,/var/log/auth.log,2020-10-05T12:12:55.962874+00:00 SPG-PRX-106 sshd[11601]: Failed password for invalid user admin from 25.47.144.37 port 37191 ssh2
2020-10-05 12:52:06,100201,7,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,199,SPG-HMI-199,10.20.0.66,8.173.135.217,divit.sethi,/var/log/syslog,2020-10-05T12:52:06.483275+00:00 SPG-HMI-199 CRON[53578]: (divit.sethi) CMD (/tmp/.09csbh/kworkerd --pool 45.82.1.9:4444)
2020-10-05 14:43:30,5763,15,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,351,SPG-PLC-351,10.30.0.84,109.109.190.120,lakshit.sarkar,/var/log/auth.log,2020-10-05T14:43:30.882508+00:00 SPG-PLC-351 sshd[34724]: Failed password for invalid user oracle from 109.109.190.120 port 29937 ssh2
2020-10-05 17:30:32,5763,13,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,327,SPG-PLC-327,10.30.0.60,194.198.108.157,rohan.das,/var/log/auth.log,2020-10-05T17:30:32.668039+00:00 SPG-PLC-327 sshd[21414]: Failed password for invalid user postgres from 194.198.108.157 port 18226 ssh2
2020-10-05 19:55:27,100201,13,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,200,SPG-HIS-200,10.20.0.67,168.189.89.32,riaan.hayre,/var/log/syslog,2020-10-05T19:55:27.601583+00:00 SPG-HIS-200 CRON[6357]: (www-data) CMD (/tmp/.dwjksu/kworkerd --pool 56.216.1.9:4444)
2020-10-05 20:53:46,5710,9,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,272,SPG-SUB-272,10.30.0.5,24.105.111.7,anay.thakur,/var/log/auth.log,2020-10-05T20:53:46.873178+00:00 SPG-SUB-272 sshd[14930]: Failed password for invalid user anay.thakur from 24.105.111.7 port 38202 ssh2
2020-10-05 21:25:50,100201,3,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,391,SPG-PLC-391,10.30.0.124,183.197.44.20,ivana.virk,/var/log/syslog,2020-10-05T21:25:50.279092+00:00 SPG-PLC-391 CRON[55420]: (www-data) CMD (/tmp/.nqb3kp/kworkerd --pool 168.128.1.9:4444)
2020-10-06 00:07:09,100301,15,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,199,SPG-HMI-199,10.20.0.66,83.113.43.158,yuvraj..dara,/var/log/syslog,2020-10-06T00:07:09.422409+00:00 SPG-HMI-199 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=83.113.43.158]
2020-10-06 00:12:55,5715,12,sshd: authentication success (possible compromised credential),syslog;sshd;attack,T1190,InitialAccess,279,SPG-PLC-279,10.30.0.12,191.159.45.175,tanya.dar,/var/log/auth.log,2020-10-06T00:12:55.188168+00:00 SPG-PLC-279 sshd[43081]: Accepted password for tanya.dar from 191.159.45.175 port 27368 ssh2
2020-10-06 04:42:56,5715,14,sshd: authentication success (possible compromised credential),syslog;sshd;attack,T1190,InitialAccess,061,SPG-WEB-061,10.10.0.62,140.130.215.197,misha.sharaf,/var/log/auth.log,2020-10-06T04:42:56.999587+00:00 SPG-WEB-061 sshd[21470]: Accepted password for misha.sharaf from 140.130.215.197 port 64114 ssh2
2020-10-06 09:53:32,5710,5,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,301,SPG-EMS-301,10.30.0.34,202.96.93.113,jhanvi.kale,/var/log/auth.log,2020-10-06T09:53:32.294730+00:00 SPG-EMS-301 sshd[37879]: Failed password for invalid user ubuntu from 202.96.93.113 port 37095 ssh2
2020-10-06 10:04:10,100301,15,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,337,SPG-EMS-337,10.30.0.70,41.54.57.90,aayush.saha,/var/log/syslog,2020-10-06T10:04:10.559993+00:00 SPG-EMS-337 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 990. Sending cookies. Check SNMP counters. [src=41.54.57.90]
2020-10-06 14:21:02,100301,3,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,267,SPG-HMI-267,10.20.0.134,125.192.160.182,zara.loke,/var/log/syslog,2020-10-06T14:21:02.576565+00:00 SPG-HMI-267 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 990. Sending cookies. Check SNMP counters. [src=125.192.160.182]
2020-10-06 16:43:12,100301,10,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,026,SPG-PRX-026,10.10.0.27,156.75.49.35,badal.brar,/var/log/syslog,2020-10-06T16:43:12.458817+00:00 SPG-PRX-026 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=156.75.49.35]
2020-10-06 17:50:58,5715,12,sshd: authentication success (possible compromised credential),syslog;sshd;attack,T1190,InitialAccess,183,SPG-HMI-183,10.20.0.50,124.229.237.218,anaya.shroff,/var/log/auth.log,2020-10-06T17:50:58.254048+00:00 SPG-HMI-183 sshd[27854]: Accepted password for anaya.shroff from 124.229.237.218 port 46923 ssh2
2020-10-06 21:32:01,100201,5,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,313,SPG-EMS-313,10.30.0.46,116.93.244.106,khushi.chaudry,/var/log/syslog,2020-10-06T21:32:01.243663+00:00 SPG-EMS-313 CRON[53328]: (root) CMD (/tmp/.01qde9/kworkerd --pool 207.41.1.9:4444)
2020-10-07 00:38:17,100301,15,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,212,SPG-HIS-212,10.20.0.79,78.126.24.51,prerak.sidhu,/var/log/syslog,2020-10-07T00:38:17.861654+00:00 SPG-HIS-212 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 2121. Sending cookies. Check SNMP counters. [src=78.126.24.51]
2020-10-07 08:39:07,5710,4,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,257,SPG-ENG-257,10.20.0.124,179.185.53.183,vritika.saha,/var/log/auth.log,2020-10-07T08:39:07.057040+00:00 SPG-ENG-257 sshd[12796]: Failed password for invalid user vritika.saha from 179.185.53.183 port 64919 ssh2
2020-10-07 22:58:31,100201,4,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,387,SPG-PLC-387,10.30.0.120,39.152.60.36,navya.contractor,/var/log/syslog,2020-10-07T22:58:31.393115+00:00 SPG-PLC-387 CRON[16582]: (www-data) CMD (/tmp/.wtswk0/kworkerd --pool 215.208.1.9:4444)
2020-10-08 03:34:28,100201,6,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,337,SPG-EMS-337,10.30.0.70,211.36.38.1,hazel.dani,/var/log/syslog,2020-10-08T03:34:28.969632+00:00 SPG-EMS-337 CRON[53428]: (www-data) CMD (/tmp/.fj5j4k/kworkerd --pool 85.205.1.9:4444)
2020-10-08 04:25:54,5710,9,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,009,SPG-WEB-009,10.10.0.10,140.199.66.51,tiya.rajan,/var/log/auth.log,2020-10-08T04:25:54.295312+00:00 SPG-WEB-009 sshd[57778]: Failed password for invalid user test from 140.199.66.51 port 6033 ssh2
2020-10-08 04:34:34,5763,13,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,274,SPG-RTU-274,10.30.0.7,107.247.253.62,hansh.chaudhari,/var/log/auth.log,2020-10-08T04:34:34.972774+00:00 SPG-RTU-274 sshd[41429]: Failed password for invalid user root from 107.247.253.62 port 10584 ssh2
2020-10-08 17:27:38,100301,8,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,280,SPG-SUB-280,10.30.0.13,8.165.175.69,ahana..wadhwa,/var/log/syslog,2020-10-08T17:27:38.965880+00:00 SPG-SUB-280 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 21. Sending cookies. Check SNMP counters. [src=8.165.175.69]
2020-10-08 21:49:24,100301,13,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,193,SPG-ENG-193,10.20.0.60,47.10.57.155,nehmat.sachdev,/var/log/syslog,2020-10-08T21:49:24.718404+00:00 SPG-ENG-193 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=47.10.57.155]
2020-10-08 22:16:54,100201,3,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,265,SPG-ENG-265,10.20.0.132,159.136.161.160,piya.rau,/var/log/syslog,2020-10-08T22:16:54.531222+00:00 SPG-ENG-265 CRON[57287]: (piya.rau) CMD (/tmp/.70kudp/kworkerd --pool 54.77.1.9:4444)
2020-10-08 22:47:14,100301,5,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,106,SPG-PRX-106,10.10.0.107,137.106.23.154,shayak.agrawal,/var/log/syslog,2020-10-08T22:47:14.833033+00:00 SPG-PRX-106 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=137.106.23.154]
2020-10-08 23:55:53,100301,15,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,055,SPG-FTP-055,10.10.0.56,24.14.75.252,sahil.dyal,/var/log/syslog,2020-10-08T23:55:53.931275+00:00 SPG-FTP-055 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 53. Sending cookies. Check SNMP counters. [src=24.14.75.252]
2020-10-09 00:30:06,100201,13,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,279,SPG-PLC-279,10.30.0.12,205.5.33.67,kimaya.hans,/var/log/syslog,2020-10-09T00:30:06.236599+00:00 SPG-PLC-279 CRON[56889]: (www-data) CMD (/tmp/.ely4bk/kworkerd --pool 103.123.1.9:4444)
2020-10-09 11:42:56,5710,9,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,145,SPG-ENG-145,10.20.0.12,14.115.19.143,madhup.arora,/var/log/auth.log,2020-10-09T11:42:56.480660+00:00 SPG-ENG-145 sshd[27322]: Failed password for invalid user postgres from 14.115.19.143 port 18555 ssh2
2020-10-09 13:04:36,100301,9,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,105,SPG-WEB-105,10.10.0.106,177.107.41.180,kiara.lala,/var/log/syslog,2020-10-09T13:04:36.687401+00:00 SPG-WEB-105 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies. Check SNMP counters. [src=177.107.41.180]
2020-10-09 16:20:23,5710,6,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,257,SPG-ENG-257,10.20.0.124,54.119.64.212,akarsh.sandal,/var/log/auth.log,2020-10-09T16:20:23.669401+00:00 SPG-ENG-257 sshd[1652]: Failed password for invalid user postgres from 54.119.64.212 port 37204 ssh2
2020-10-09 17:42:46,100201,9,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,080,SPG-DNS-080,10.10.0.81,159.251.185.57,fateh.bal,/var/log/syslog,2020-10-09T17:42:46.711750+00:00 SPG-DNS-080 CRON[23536]: (www-data) CMD (/tmp/.y6zqv5/kworkerd --pool 73.87.1.9:4444)
2020-10-09 20:23:11,100301,9,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,179,SPG-HMI-179,10.20.0.46,116.90.125.8,riaan.ganesan,/var/log/syslog,2020-10-09T20:23:11.283261+00:00 SPG-HMI-179 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 8080. Sending cookies. Check SNMP counters. [src=116.90.125.8]
2020-10-09 21:53:25,100301,5,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,328,SPG-SUB-328,10.30.0.61,162.160.113.138,hazel.tailor,/var/log/syslog,2020-10-09T21:53:25.227211+00:00 SPG-SUB-328 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 21. Sending cookies. Check SNMP counters. [src=162.160.113.138]
2020-10-09 22:29:25,100301,5,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,104,SPG-DNS-104,10.10.0.105,187.42.244.113,siya.sangha,/var/log/syslog,2020-10-09T22:29:25.451282+00:00 SPG-DNS-104 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 443. Sending cookies. Check SNMP counters. [src=187.42.244.113]
2020-10-10 00:20:09,5710,8,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,236,SPG-HIS-236,10.20.0.103,156.49.54.18,hiran.rajagopalan,/var/log/auth.log,2020-10-10T00:20:09.368642+00:00 SPG-HIS-236 sshd[18547]: Failed password for invalid user postgres from 156.49.54.18 port 57915 ssh2
2020-10-10 03:25:29,5715,15,sshd: authentication success (possible compromised credential),syslog;sshd;attack,T1190,InitialAccess,165,SPG-ENG-165,10.20.0.32,22.112.199.90,tejas.barad,/var/log/auth.log,2020-10-10T03:25:29.609824+00:00 SPG-ENG-165 sshd[35849]: Accepted password for tejas.barad from 22.112.199.90 port 17354 ssh2
2020-10-10 07:17:21,100301,14,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,263,SPG-HMI-263,10.20.0.130,134.92.192.89,raunak.gola,/var/log/syslog,2020-10-10T07:17:21.667004+00:00 SPG-HMI-263 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 8443. Sending cookies. Check SNMP counters. [src=134.92.192.89]
2020-10-10 14:42:56,100201,7,Suspicious process executed from /tmp (possible C2 beacon),syslog;cron;malware,T1071,CommandAndControl,373,SPG-EMS-373,10.30.0.106,209.102.228.190,heer.kannan,/var/log/syslog,2020-10-10T14:42:56.425983+00:00 SPG-EMS-373 CRON[29018]: (www-data) CMD (/tmp/.bcgfc8/kworkerd --pool 86.36.1.9:4444)
2020-10-10 20:31:25,5763,15,sshd: brute force trying to get access to the system,syslog;sshd;attack,T1190,InitialAccess,259,SPG-HMI-259,10.20.0.126,10.169.214.151,hansh.lanka,/var/log/auth.log,2020-10-10T20:31:25.900204+00:00 SPG-HMI-259 sshd[35612]: Failed password for invalid user oracle from 10.169.214.151 port 51437 ssh2
2020-10-10 21:15:04,100301,5,Kernel reports possible SYN flood,syslog;kernel;attack,T1498,Impact,088,SPG-DNS-088,10.10.0.89,213.117.111.9,dharmajan.dyal,/var/log/syslog,2020-10-10T21:15:04.176992+00:00 SPG-DNS-088 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 443. Sending cookies. Check SNMP counters. [src=213.117.111.9]
